strategy,direction,reason,entry_price,take_profit_pips,stop_loss_pips,level
session_breakout,sell,breakout below session range,4024.185,2400.0,1200.0,1
trend_following,sell,EMA pullback breakout,4024.415,2400.0,1200.0,1
scalping,sell,EMA crossover,4024.415,2400.0,1200.0,1
price_action,sell,rejection at support,4002.545,2400.0,1200.0,1
session_breakout,sell,breakout below session range,4002.545,2400.0,1200.0,1
price_action,sell,rejection at support,3992.005,2400.0,1200.0,1
session_breakout,sell,breakout below session range,3992.005,2400.0,1200.0,1
price_action,sell,rejection at support,3987.255,2400.0,1200.0,1
session_breakout,sell,breakout below session range,3987.255,2400.0,1200.0,1
price_action,sell,rejection at support,3981.365,2400.0,1200.0,1
session_breakout,sell,breakout below session range,3981.365,2400.0,1200.0,1
price_action,sell,rejection at support,3975.585,2400.0,1200.0,1
session_breakout,sell,breakout below session range,3975.585,2400.0,1200.0,1
trend_following,sell,EMA pullback breakout,3974.815,2400.0,1200.0,1
price_action,sell,rejection at support,3974.815,2400.0,1200.0,1
scalping,sell,EMA crossover,3974.815,2400.0,1200.0,1
session_breakout,sell,breakout below session range,3974.815,2400.0,1200.0,1
price_action,sell,rejection at support,3981.625,2400.0,1200.0,1
trend_following,sell,EMA pullback breakout,3979.445,2400.0,1200.0,1
price_action,sell,rejection at support,3979.445,2400.0,1200.0,1
scalping,sell,EMA crossover,3979.445,2400.0,1200.0,1
price_action,sell,rejection at support,3992.555,2400.0,1200.0,1
price_action,sell,rejection at support,3990.635,2400.0,1200.0,1
session_breakout,sell,breakout below session range,3990.635,2400.0,1200.0,1
trend_following,sell,EMA pullback breakout,3989.695,2400.0,1200.0,1
price_action,sell,rejection at support,3989.695,2400.0,1200.0,1
scalping,sell,EMA crossover,3989.695,2400.0,1200.0,1
session_breakout,sell,breakout below session range,3989.695,2400.0,1200.0,1
price_action,sell,rejection at support,3987.115,2400.0,1200.0,1
session_breakout,sell,breakout below session range,3987.115,2400.0,1200.0,1
price_action,sell,rejection at support,3969.415,2400.0,1200.0,1
session_breakout,sell,breakout below session range,3969.415,2400.0,1200.0,1
price_action,buy,rejection at resistance,4005.755,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4005.755,2400.0,1200.0,1
price_action,buy,rejection at resistance,4015.055,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4015.055,2400.0,1200.0,1
price_action,buy,rejection at resistance,4018.835,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4018.835,2400.0,1200.0,1
price_action,sell,rejection at support,4010.655,2400.0,1200.0,1
price_action,sell,rejection at support,4005.785,2400.0,1200.0,1
session_breakout,sell,breakout below session range,4005.785,2400.0,1200.0,1
price_action,sell,rejection at support,3996.245,2400.0,1200.0,1
session_breakout,sell,breakout below session range,3996.245,2400.0,1200.0,1
trend_following,sell,EMA pullback breakout,3994.625,2400.0,1200.0,1
scalping,sell,EMA crossover,3994.625,2400.0,1200.0,1
price_action,sell,rejection at support,3990.745,2400.0,1200.0,1
session_breakout,sell,breakout below session range,3990.745,2400.0,1200.0,1
price_action,buy,rejection at resistance,4003.635,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4003.635,2400.0,1200.0,1
price_action,buy,rejection at resistance,4008.235,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4008.235,2400.0,1200.0,1
price_action,buy,rejection at resistance,4009.865,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4009.865,2400.0,1200.0,1
scalping,buy,EMA crossover,4005.965,2400.0,1200.0,1
price_action,buy,rejection at resistance,4014.375,2400.0,1200.0,1
price_action,buy,rejection at resistance,4021.635,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4021.635,2400.0,1200.0,1
price_action,sell,rejection at support,4013.585,2400.0,1200.0,1
session_breakout,sell,breakout below session range,4013.585,2400.0,1200.0,1
price_action,sell,rejection at support,4010.535,2400.0,1200.0,1
session_breakout,sell,breakout below session range,4010.535,2400.0,1200.0,1
trend_following,sell,EMA pullback breakout,4004.595,2400.0,1200.0,1
price_action,sell,rejection at support,4004.595,2400.0,1200.0,1
scalping,sell,EMA crossover,4004.595,2400.0,1200.0,1
session_breakout,sell,breakout below session range,4004.595,2400.0,1200.0,1
price_action,buy,rejection at resistance,4020.905,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4020.905,2400.0,1200.0,1
trend_following,buy,EMA pullback breakout,4017.025,2400.0,1200.0,1
scalping,buy,EMA crossover,4017.025,2400.0,1200.0,1
price_action,buy,rejection at resistance,4023.925,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4023.925,2400.0,1200.0,1
price_action,buy,rejection at resistance,4032.285,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4032.285,2400.0,1200.0,1
price_action,sell,rejection at support,4012.415,2400.0,1200.0,1
session_breakout,sell,breakout below session range,4012.415,2400.0,1200.0,1
trend_following,sell,EMA pullback breakout,4009.785,2400.0,1200.0,1
scalping,sell,EMA crossover,4009.785,2400.0,1200.0,1
price_action,sell,rejection at support,4005.565,2400.0,1200.0,1
session_breakout,sell,breakout below session range,4005.565,2400.0,1200.0,1
price_action,sell,rejection at support,3998.575,2400.0,1200.0,1
session_breakout,sell,breakout below session range,3998.575,2400.0,1200.0,1
price_action,buy,rejection at resistance,4014.175,2400.0,1200.0,1
price_action,sell,rejection at support,4009.445,2400.0,1200.0,1
price_action,sell,rejection at support,4003.875,2400.0,1200.0,1
session_breakout,sell,breakout below session range,4003.875,2400.0,1200.0,1
price_action,sell,rejection at support,3999.755,2400.0,1200.0,1
session_breakout,sell,breakout below session range,3999.755,2400.0,1200.0,1
price_action,buy,rejection at resistance,4010.305,2400.0,1200.0,1
trend_following,buy,EMA pullback breakout,4014.565,2400.0,1200.0,1
price_action,buy,rejection at resistance,4014.565,2400.0,1200.0,1
scalping,buy,EMA crossover,4014.565,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4014.565,2400.0,1200.0,1
price_action,buy,rejection at resistance,4022.195,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4022.195,2400.0,1200.0,1
price_action,buy,rejection at resistance,4024.495,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4024.495,2400.0,1200.0,1
price_action,buy,rejection at resistance,4028.625,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4028.625,2400.0,1200.0,1
price_action,buy,rejection at resistance,4047.015,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4047.015,2400.0,1200.0,1
price_action,buy,rejection at resistance,4053.835,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4053.835,2400.0,1200.0,1
price_action,buy,rejection at resistance,4065.525,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4065.525,2400.0,1200.0,1
price_action,buy,rejection at resistance,4071.025,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4071.025,2400.0,1200.0,1
price_action,buy,rejection at resistance,4076.685,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4076.685,2400.0,1200.0,1
price_action,buy,rejection at resistance,4065.715,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4065.715,2400.0,1200.0,1
trend_following,buy,EMA pullback breakout,4069.225,2400.0,1200.0,1
price_action,buy,rejection at resistance,4069.225,2400.0,1200.0,1
scalping,buy,EMA crossover,4069.225,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4069.225,2400.0,1200.0,1
price_action,buy,rejection at resistance,4076.525,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4076.525,2400.0,1200.0,1
price_action,buy,rejection at resistance,4083.725,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4083.725,2400.0,1200.0,1
price_action,buy,rejection at resistance,4091.795,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4091.795,2400.0,1200.0,1
price_action,buy,rejection at resistance,4098.005,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4098.005,2400.0,1200.0,1
price_action,buy,rejection at resistance,4120.975,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4120.975,2400.0,1200.0,1
price_action,buy,rejection at resistance,4128.155,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4128.155,2400.0,1200.0,1
price_action,buy,rejection at resistance,4130.495,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4130.495,2400.0,1200.0,1
price_action,buy,rejection at resistance,4137.115,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4137.115,2400.0,1200.0,1
price_action,buy,rejection at resistance,4132.285,2400.0,1200.0,1
price_action,buy,rejection at resistance,4121.455,2400.0,1200.0,1
trend_following,buy,EMA pullback breakout,4122.355,2400.0,1200.0,1
scalping,buy,EMA crossover,4122.355,2400.0,1200.0,1
price_action,buy,rejection at resistance,4126.765,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4126.765,2400.0,1200.0,1
price_action,buy,rejection at resistance,4132.465,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4132.465,2400.0,1200.0,1
price_action,buy,rejection at resistance,4142.605,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4142.605,2400.0,1200.0,1
price_action,buy,rejection at resistance,4154.385,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4154.385,2400.0,1200.0,1
price_action,buy,rejection at resistance,4156.315,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4156.315,2400.0,1200.0,1
price_action,buy,rejection at resistance,4133.095,2400.0,1200.0,1
price_action,buy,rejection at resistance,4130.335,2400.0,1200.0,1
price_action,sell,rejection at support,4106.445,2400.0,1200.0,1
session_breakout,sell,breakout below session range,4106.445,2400.0,1200.0,1
price_action,sell,rejection at support,4095.395,2400.0,1200.0,1
session_breakout,sell,breakout below session range,4095.395,2400.0,1200.0,1
price_action,sell,rejection at support,4084.205,2400.0,1200.0,1
session_breakout,sell,breakout below session range,4084.205,2400.0,1200.0,1
price_action,sell,rejection at support,4078.525,2400.0,1200.0,1
session_breakout,sell,breakout below session range,4078.525,2400.0,1200.0,1
price_action,sell,rejection at support,4068.925,2400.0,1200.0,1
session_breakout,sell,breakout below session range,4068.925,2400.0,1200.0,1
price_action,sell,rejection at support,4061.685,2400.0,1200.0,1
session_breakout,sell,breakout below session range,4061.685,2400.0,1200.0,1
price_action,sell,rejection at support,4040.655,2400.0,1200.0,1
session_breakout,sell,breakout below session range,4040.655,2400.0,1200.0,1
price_action,sell,rejection at support,4042.705,2400.0,1200.0,1
price_action,sell,rejection at support,4041.625,2400.0,1200.0,1
session_breakout,sell,breakout below session range,4041.625,2400.0,1200.0,1
price_action,sell,rejection at support,4041.425,2400.0,1200.0,1
session_breakout,sell,breakout below session range,4041.425,2400.0,1200.0,1
price_action,sell,rejection at support,4024.305,2400.0,1200.0,1
session_breakout,sell,breakout below session range,4024.305,2400.0,1200.0,1
price_action,sell,rejection at support,4026.625,2400.0,1200.0,1
price_action,sell,rejection at support,4055.125,2400.0,1200.0,1
price_action,sell,rejection at support,4048.075,2400.0,1200.0,1
session_breakout,sell,breakout below session range,4048.075,2400.0,1200.0,1
price_action,buy,rejection at resistance,4066.915,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4066.915,2400.0,1200.0,1
price_action,buy,rejection at resistance,4074.415,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4074.415,2400.0,1200.0,1
price_action,sell,rejection at support,4061.435,2400.0,1200.0,1
session_breakout,sell,breakout below session range,4061.435,2400.0,1200.0,1
trend_following,sell,EMA pullback breakout,4055.005,2400.0,1200.0,1
price_action,sell,rejection at support,4055.005,2400.0,1200.0,1
scalping,sell,EMA crossover,4055.005,2400.0,1200.0,1
session_breakout,sell,breakout below session range,4055.005,2400.0,1200.0,1
price_action,sell,rejection at support,4051.885,2400.0,1200.0,1
session_breakout,sell,breakout below session range,4051.885,2400.0,1200.0,1
price_action,sell,rejection at support,4049.125,2400.0,1200.0,1
trend_following,buy,EMA pullback breakout,4087.705,2400.0,1200.0,1
price_action,buy,rejection at resistance,4087.705,2400.0,1200.0,1
scalping,buy,EMA crossover,4087.705,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4087.705,2400.0,1200.0,1
price_action,buy,rejection at resistance,4093.845,2400.0,1200.0,1
price_action,buy,rejection at resistance,4115.235,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4115.235,2400.0,1200.0,1
price_action,buy,rejection at resistance,4094.485,2400.0,1200.0,1
trend_following,buy,EMA pullback breakout,4094.105,2400.0,1200.0,1
scalping,buy,EMA crossover,4094.105,2400.0,1200.0,1
price_action,buy,rejection at resistance,4098.575,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4098.575,2400.0,1200.0,1
price_action,buy,rejection at resistance,4101.795,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4101.795,2400.0,1200.0,1
price_action,buy,rejection at resistance,4102.985,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4102.985,2400.0,1200.0,1
trend_following,buy,EMA pullback breakout,4093.995,2400.0,1200.0,1
scalping,buy,EMA crossover,4093.995,2400.0,1200.0,1
trend_following,buy,EMA pullback breakout,4100.185,2400.0,1200.0,1
price_action,buy,rejection at resistance,4100.185,2400.0,1200.0,1
scalping,buy,EMA crossover,4100.185,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4100.185,2400.0,1200.0,1
price_action,buy,rejection at resistance,4081.125,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4081.125,2400.0,1200.0,1
price_action,buy,rejection at resistance,4084.875,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4084.875,2400.0,1200.0,1
price_action,buy,rejection at resistance,4080.095,2400.0,1200.0,1
price_action,buy,rejection at resistance,4085.485,2400.0,1200.0,1
session_breakout,buy,breakout above session range,4085.485,2400.0,1200.0,1
trend_following,buy,EMA pullback breakout,4086.715,2400.0,1200.0,1
scalping,buy,EMA crossover,4086.715,2400.0,1200.0,1
trend_following,sell,EMA pullback breakout,4076.795,2400.0,1200.0,1
price_action,sell,rejection at support,4076.795,2400.0,1200.0,1
scalping,sell,EMA crossover,4076.795,2400.0,1200.0,1
price_action,sell,rejection at support,4071.895,2400.0,1200.0,1
session_breakout,sell,breakout below session range,4071.895,2400.0,1200.0,1
price_action,sell,rejection at support,4066.995,2400.0,1200.0,1
session_breakout,sell,breakout below session range,4066.995,2400.0,1200.0,1
price_action,sell,rejection at support,4057.635,2400.0,1200.0,1
session_breakout,sell,breakout below session range,4057.635,2400.0,1200.0,1
price_action,sell,rejection at support,4046.985,2400.0,1200.0,1
session_breakout,sell,breakout below session range,4046.985,2400.0,1200.0,1
price_action,sell,rejection at support,4042.085,2400.0,1200.0,1
price_action,sell,rejection at support,4044.225,2400.0,1200.0,1
price_action,sell,rejection at support,4040.775,2400.0,1200.0,1
session_breakout,sell,breakout below session range,4040.775,2400.0,1200.0,1
price_action,sell,rejection at support,4040.075,2400.0,1200.0,1
session_breakout,sell,breakout below session range,4040.075,2400.0,1200.0,1
price_action,sell,rejection at support,4033.025,2400.0,1200.0,1
session_breakout,sell,breakout below session range,4033.025,2400.0,1200.0,1
price_action,sell,rejection at support,4023.345,2400.0,1200.0,1
session_breakout,sell,breakout below session range,4023.345,2400.0,1200.0,1
price_action,sell,rejection at support,4017.355,2400.0,1200.0,1
session_breakout,sell,breakout below session range,4017.355,2400.0,1200.0,1
